date,away_team,away_score,home_team,home_score,game_note
2025-09-12,Pacific University (Oregon),0,Linfield University,0,Sch
2025-09-12,Meredith College,0,Berry College,0,Sch
2025-09-13,University of Chicago,0,Calvin University,0,Sch
2025-09-13,Carthage College,0,Wisconsin Lutheran College,0,Sch
2025-09-13,Western Connecticut State University,0,Vermont State University Castleton,0,Sch
2025-09-13,Denison University,0,Centre College,0,Sch
2025-09-13,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Chapman University,0,Sch
2025-09-13,Albion College,0,Heidelberg University,0,Sch
2025-09-13,Penn State Berks College,0,Albright College,0,Sch
2025-09-13,Coe College,0,University of Wisconsin-Whitewater,0,Sch
2025-09-13,Colby College,0,Tufts University,0,Sch
2025-09-13,Keuka College,0,Alfred University,0,Sch
2025-09-13,Swarthmore College,0,The College of New Jersey,0,Sch
2025-09-13,State University of New York at Canton,0,Alfred State College,0,Sch
2025-09-13,Kalamazoo College,0,Concordia University Chicago,0,Sch
2025-09-13,Bowdoin College,0,Connecticut College,0,Sch
2025-09-13,Goucher College,0,Alvernia University,0,Sch
2025-09-13,Marymount University (Virginia),0,Delaware Valley University,0,Sch
2025-09-13,DePauw University,0,Wheaton College (Illinois),0,Sch
2025-09-13,Dickinson College,0,Grove City College,0,Sch
2025-09-13,Dominican University (Illinois),0,University of Dubuque,0,Sch
2025-09-13,Mary Baldwin University,0,Eastern Mennonite University,0,Sch
2025-09-13,Amherst College,0,Williams College,0,Sch
2025-09-13,Schreiner University,0,East Texas Baptist University,0,Sch
2025-09-13,Keene State College,0,Eastern Connecticut State University,0,Sch
2025-09-13,Stevenson University,0,Elizabethtown College,0,Sch
2025-09-13,Worcester State University,0,Framingham State University,0,Sch
2025-09-13,Franklin & Marshall College,0,Penn State Harrisburg,0,Sch
2025-09-13,Kenyon College,0,Geneva College,0,Sch
2025-09-13,Gettysburg College,0,Catholic University,0,Sch
2025-09-13,Bethany Lutheran College,0,Hamline University,0,Sch
2025-09-13,"Buffalo State, State University of New York",0,Hilbert College,0,Sch
2025-09-13,Messiah University,0,Hobart and William Smith Colleges,0,Sch
2025-09-13,Washington College (Maryland),0,Hood College,0,Sch
2025-09-13,Manchester University,0,Illinois College,0,Sch
2025-09-13,Ithaca College,0,Nazareth University,0,Sch
2025-09-13,Spalding University,0,Asbury University,0,Sch
2025-09-13,Washington and Jefferson College,0,Juniata College,0,Sch
2025-09-13,State University of New York at New Paltz,0,King's College (Pennsylvania),0,Sch
2025-09-13,Knox College,0,Franklin College,0,Sch
2025-09-13,University of Wisconsin-Oshkosh,0,Lake Forest College,0,Sch
2025-09-13,Wilkes University,0,Lebanon Valley College,0,Sch
2025-09-13,North Park University,0,Augsburg University,0,Sch
2025-09-13,Lycoming College,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-13,Nebraska Wesleyan University,0,Augustana College (Illinois),0,Sch
2025-09-13,Wellesley College,0,"University of Maine, Farmington",0,Sch
2025-09-13,University of Mary Hardin-Baylor,0,Austin College,0,Sch
2025-09-13,Virginia Wesleyan University,0,University of Mary Washington,0,Sch
2025-09-13,Adrian College,0,Wittenberg University,0,Sch
2025-09-13,Maryville College (Tennessee),0,University of Lynchburg,0,Sch
2025-09-13,"University of Massachusetts, Dartmouth",0,University of Southern Maine,0,Sch
2025-09-13,Brevard College,0,Averett University,0,Sch
2025-09-13,Babson College,0,Rowan University,0,Sch
2025-09-13,Trinity College (Connecticut),0,Middlebury College,0,Sch
2025-09-13,Millikin University,0,University of Wisconsin-La Crosse,0,Sch
2025-09-13,Wilson College,0,Mount Aloysius College,0,Sch
2025-09-13,"Rutgers, The State Univ. of New Jersey, Camden",0,Muhlenberg College,0,Sch
2025-09-13,Muskingum University,0,Bluffton University,0,Sch
2025-09-13,Simmons University,0,New England College,0,Sch
2025-09-13,Albertus Magnus College,0,Norwich University,0,Sch
2025-09-13,State University of New York at Oswego,0,St. Lawrence University,0,Sch
2025-09-13,Benedictine University (Illinois),0,Grinnell College,0,Sch
2025-09-13,Ramapo College,0,Clarkson University,0,Sch
2025-09-13,Randolph-Macon College,0,St. Mary's College of Maryland,0,Sch
2025-09-13,Rose-Hulman Institute of Technology,0,Illinois Institute of Technology,0,Sch
2025-09-13,"Rutgers, The State Univ. of New Jersey, Newark",0,St. Joseph's University NY (Brooklyn),0,Sch
2025-09-13,University of Wisconsin-Eau Claire,0,College of Saint Benedict,0,Sch
2025-09-13,Saint Vincent College,0,Wilmington College (Ohio),0,Sch
2025-09-13,Bridgewater College (Virginia),0,Salisbury University,0,Sch
2025-09-13,St. John Fisher University,0,Elmira College,0,Sch
2025-09-13,Thomas College,0,State University of New York at Delhi,0,Sch
2025-09-13,"Fairleigh Dickinson University, Florham",0,Farmingdale State College,0,Sch
2025-09-13,Allegheny College,0,The State University of New York at Fredonia,0,Sch
2025-09-13,State University of New York at Oneonta,0,Mount Saint Mary College (New York),0,Sch
2025-09-13,Plattsburgh State University of New York,0,Union College (New York),0,Sch
2025-09-13,Western New England University,0,University of New England,0,Sch
2025-09-13,Gwynedd Mercy University,0,Ursinus College,0,Sch
2025-09-13,Brandeis University,0,Massachusetts Institute of Technology,0,Sch
2025-09-13,Vassar College,0,University of Mount Saint Vincent,0,Sch
2025-09-13,Wartburg College,0,Macalester College,0,Sch
2025-09-13,Wentworth Institute of Technology,0,Endicott College,0,Sch
2025-09-13,Wesleyan University (Connecticut),0,Hamilton College,0,Sch
2025-09-13,William Paterson University of New Jersey,0,"Penn State University, Abington",0,Sch
2025-09-13,University of Wisconsin-River Falls,0,University of Wisconsin-Superior,0,Sch
2025-09-13,Concordia University Wisconsin,0,University of Wisconsin-Stevens Point,0,Sch
2025-09-13,University of Wisconsin-Stout,0,"University of Minnesota, Morris",0,Sch
2025-09-13,Rochester Institute of Technology,0,The College of Wooster,0,Sch
2025-09-13,Brooklyn College,0,Bard College,0,Sch
2025-09-13,York College (Pennsylvania),0,Bryn Mawr College,0,Sch
2025-09-13,Monmouth College (Illinois),0,Buena Vista University,0,Sch
2025-09-13,Centenary University (New Jersey),0,Saint Elizabeth University,0,Sch
2025-09-13,University of Scranton,0,Haverford College,0,Sch
2025-09-13,Fitchburg State University,0,Westfield State University,0,Sch
2025-09-13,State University of New York at Old Westbury,0,The City College of New York,0,Sch
2025-09-13,Warren Wilson College,0,Sweet Briar College,0,Sch
2025-09-13,Simpson College,0,University of Wisconsin-Platteville,0,Sch
2025-09-13,Marywood University,0,Stockton University,0,Sch
2025-09-13,York College (New York),0,Cedar Crest College,0,Sch
2025-09-13,Salem State University,0,Anna Maria College,0,Sch
2025-09-13,U.S. Merchant Marine Academy,0,U.S. Coast Guard Academy,0,Sch
2025-09-13,LeTourneau University,0,LaGrange College,0,Sch
2025-09-13,Lasell University,0,Regis College (Massachusetts),0,Sch
2025-09-13,Rivier University,0,Mitchell College,0,Sch
2025-09-13,VTSU-Johnson,0,Massachusetts College of Liberal Arts,0,Sch
2025-09-13,Emerson College,0,Roger Williams University,0,Sch
2025-09-13,Lehman College,0,University of Valley Forge,0,Sch
2025-09-13,The University of Olivet,0,Oberlin College,0,Sch
2025-09-13,Chatham University,0,"Penn State University, Altoona",0,Sch
2025-09-13,Maine Maritime Academy,0,State University of New York at Cobleskill,0,Sch
2025-09-13,Plymouth State University,0,Rhode Island College,0,Sch
2025-09-13,Drew University,0,Rensselaer Polytechnic Institute,0,Sch
2025-09-13,University of Hartford,0,Suffolk University,0,Sch
2025-09-13,Bates College,0,University of Massachusetts Boston,0,Sch
2025-09-13,Neumann University,0,Widener University,0,Sch
2025-09-13,State University of New York at Geneseo,0,Hartwick College,0,Sch
2025-09-13,"Pennsylvania State Univ. Erie, the Behrend College",0,Houghton University,0,Sch
2025-09-13,State University of New York at Brockport,0,Russell Sage College,0,Sch
2025-09-13,Carleton College,0,Loras College,0,Sch
2025-09-13,"University of Pittsburgh, Bradford",0,Bethany College (West Virginia),0,Sch
2025-09-13,Pomona-Pitzer Colleges,0,"University of California, Santa Cruz",0,Sch
2025-09-13,Marian University (Wisconsin),0,Carroll University (Wisconsin),0,Sch
2025-09-13,Stevens Institute of Technology,0,Sarah Lawrence College,0,Sch
2025-09-13,Marietta College,0,Transylvania University,0,Sch
2025-09-13,Emmanuel College (Massachusetts),0,Elms College,0,Sch
2025-09-13,Dean College,0,University of Saint Joseph (Connecticut),0,Sch
2025-09-13,Kean University,0,John Jay College of Criminal Justice,0,Sch
2025-09-13,Gustavus Adolphus College,0,Luther College,0,Sch
2025-09-13,Greenville University,0,Central College (Iowa),0,Sch
2025-09-13,University of Northwestern-St. Paul,0,St. Olaf College,0,Sch
2025-09-13,Howard Payne University,0,University of St. Thomas (Texas),0,Sch
2025-09-13,Saint Joseph's College (Maine),0,Colby-Sawyer College,0,Sch
2025-09-13,Curry College,0,Gordon College,0,Sch
2025-09-14,Hanover College,0,Capital University,0,Sch
2025-09-14,Ohio Northern University,0,Case Western Reserve University,0,Sch
2025-09-14,Mount St. Joseph University,0,Centre College,0,Sch
2025-09-14,Ohio Wesleyan University,0,Christopher Newport University,0,Sch
2025-09-14,Cornell College,0,Nebraska Wesleyan University,0,Sch
2025-09-14,State University of New York at Cortland,0,Carnegie Mellon University,0,Sch
2025-09-14,Denison University,0,University of Mount Union,0,Sch
2025-09-14,Edgewood University,0,University of Wisconsin-La Crosse,0,Sch
2025-09-14,Greensboro College,0,Berry College,0,Sch
2025-09-14,Grinnell College,0,University of Wisconsin-Whitewater,0,Sch
2025-09-14,Rhodes College,0,Hendrix College,0,Sch
2025-09-14,Oglethorpe University,0,Huntingdon College,0,Sch
2025-09-14,Kalamazoo College,0,Illinois College,0,Sch
2025-09-14,Baldwin Wallace University,0,John Carroll University,0,Sch
2025-09-14,"Penn State University, Altoona",0,Juniata College,0,Sch
2025-09-14,University of Wisconsin-Stevens Point,0,Lawrence University,0,Sch
2025-09-14,Aurora University,0,Webster University,0,Sch
2025-09-14,Trinity University (Texas),0,McMurry University,0,Sch
2025-09-14,Vassar College,0,Middlebury College,0,Sch
2025-09-14,University of the Ozarks (Arkansas),0,Millsaps College,0,Sch
2025-09-14,Texas Lutheran University,0,Misericordia University,0,Sch
2025-09-14,Yeshiva University,0,"Purchase College, State University of New York",0,Sch
2025-09-14,University of Wisconsin-Oshkosh,0,College of Saint Benedict,0,Sch
2025-09-14,University of Wisconsin-Stout,0,Bethel University (Minnesota),0,Sch
2025-09-14,Williams College,0,Skidmore College,0,Sch
2025-09-14,Maine Maritime Academy,0,State University of New York at Delhi,0,Sch
2025-09-14,Farmingdale State College,0,Arcadia University,0,Sch
2025-09-14,Thomas College,0,State University of New York at Cobleskill,0,Sch
2025-09-14,Wartburg College,0,Illinois Wesleyan University,0,Sch
2025-09-14,Trine University,0,Washington University in St. Louis,0,Sch
2025-09-14,Willamette University,0,Linfield University,0,Sch
2025-09-14,"Buffalo State, State University of New York",0,The College of Wooster,0,Sch
2025-09-14,Washington and Lee University,0,Emory University,0,Sch
2025-09-14,Southwestern University (Texas),0,Hardin-Simmons University,0,Sch
2025-09-14,Pennsylvania College of Technology,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-14,Centenary College (Louisiana),0,LaGrange College,0,Sch
2025-09-14,Salem College (North Carolina),0,Berea College,0,Sch
2025-09-14,Pacific University (Oregon),0,George Fox University,0,Sch
2025-09-14,Manhattanville University,0,Montclair State University,0,Sch
2025-09-15,Beloit College,0,Carroll University (Wisconsin),0,Sch
2025-09-15,"Rutgers, The State Univ. of New Jersey, Newark",0,Sarah Lawrence College,0,Sch
2025-09-15,William Peace University,0,Emory University,0,Sch
2025-09-15,University of Saint Joseph (Connecticut),0,Western Connecticut State University,0,Sch
2025-09-16,University of New England,0,Colby College,0,Sch
2025-09-16,Colby-Sawyer College,0,Keene State College,0,Sch
2025-09-16,The College of New Jersey,0,Johns Hopkins University,0,Sch
2025-09-16,Hamline University,0,"Concordia College, Moorhead",0,Sch
2025-09-16,Covenant College,0,Sewanee,0,Sch
2025-09-16,DePauw University,0,Hanover College,0,Sch
2025-09-16,Hilbert College,0,Thiel College,0,Sch
2025-09-16,Wheaton College (Illinois),0,Hope College,0,Sch
2025-09-16,Huntingdon College,0,Berry College,0,Sch
2025-09-16,Illinois College,0,Greenville University,0,Sch
2025-09-16,Augsburg University,0,Gustavus Adolphus College,0,Sch
2025-09-16,Wilmington College (Ohio),0,Adrian College,0,Sch
2025-09-16,Babson College,0,Endicott College,0,Sch
2025-09-16,New England College,0,Massachusetts Maritime Academy,0,Sch
2025-09-16,Otterbein University,0,Oberlin College,0,Sch
2025-09-16,University of Rochester,0,St. John Fisher University,0,Sch
2025-09-16,Bryn Mawr College,0,"Rutgers, The State Univ. of New Jersey, Camden",0,Sch
2025-09-16,Bethel University (Minnesota),0,Saint Mary's University of Minnesota,0,Sch
2025-09-16,State University of New York at Canton,0,St. Lawrence University,0,Sch
2025-09-16,St. Olaf College,0,Carleton College,0,Sch
2025-09-16,Saint Vincent College,0,La Roche University,0,Sch
2025-09-16,Smith College,0,Western New England University,0,Sch
2025-09-16,Bowdoin College,0,University of Southern Maine,0,Sch
2025-09-16,The State University of New York at Fredonia,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-09-16,Wesleyan University (Connecticut),0,Springfield College,0,Sch
2025-09-16,Wisconsin Lutheran College,0,Maranatha Baptist University,0,Sch
2025-09-16,University of Dubuque,0,University of Wisconsin-Stevens Point,0,Sch
2025-09-16,Clark University (Massachusetts),0,Worcester State University,0,Sch
2025-09-16,Nichols College,0,Rivier University,0,Sch
2025-09-16,State University of New York at Old Westbury,0,Lehman College,0,Sch
2025-09-16,Howard Payne University,0,LeTourneau University,0,Sch
2025-09-16,Pratt Institute,0,St. Joseph's University NY (Brooklyn),0,Sch
2025-09-16,Regis College (Massachusetts),0,Fitchburg State University,0,Sch
2025-09-16,Immaculata University,0,Eastern University,0,Sch
2025-09-16,Gordon College,0,Tufts University,0,Sch
2025-09-17,California Lutheran University,0,Pomona-Pitzer Colleges,0,Sch
2025-09-17,Capital University,0,Ohio Wesleyan University,0,Sch
2025-09-17,Lake Forest College,0,Carthage College,0,Sch
2025-09-17,Vermont State University Castleton,0,Massachusetts College of Liberal Arts,0,Sch
2025-09-17,California Institute of Technology,0,Chapman University,0,Sch
2025-09-17,North Park University,0,University of Chicago,0,Sch
2025-09-17,Albright College,0,Wilkes University,0,Sch
2025-09-17,Christopher Newport University,0,Roanoke College,0,Sch
2025-09-17,Monmouth College (Illinois),0,Coe College,0,Sch
2025-09-17,State University of New York at Cortland,0,Alfred University,0,Sch
2025-09-17,St. Catherine University,0,Macalester College,0,Sch
2025-09-17,Alfred State College,0,Elmira College,0,Sch
2025-09-17,Concordia University Chicago,0,Rockford University,0,Sch
2025-09-17,Allegheny College,0,State University of New York at Brockport,0,Sch
2025-09-17,Crown College (Minnesota),0,Martin Luther College,0,Sch
2025-09-17,Heidelberg University,0,Alma College,0,Sch
2025-09-17,"Penn State University, Abington",0,Alvernia University,0,Sch
2025-09-17,Cairn University,0,Delaware Valley University,0,Sch
2025-09-17,DeSales University,0,Haverford College,0,Sch
2025-09-17,Dickinson College,0,York College (Pennsylvania),0,Sch
2025-09-17,Dominican University (Illinois),0,Milwaukee School of Engineering,0,Sch
2025-09-17,Muskingum University,0,Earlham College,0,Sch
2025-09-17,Emerson College,0,Amherst College,0,Sch
2025-09-17,East Texas Baptist University,0,Hendrix College,0,Sch
2025-09-17,Eastern Connecticut State University,0,Westfield State University,0,Sch
2025-09-17,Edgewood University,0,Lakeland University,0,Sch
2025-09-17,Ursinus College,0,Elizabethtown College,0,Sch
2025-09-17,Elmhurst University,0,Kalamazoo College,0,Sch
2025-09-17,Springfield College,0,Framingham State University,0,Sch
2025-09-17,Franciscan University of Steubenville,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-17,Arcadia University,0,Franklin & Marshall College,0,Sch
2025-09-17,Gettysburg College,0,Shenandoah University,0,Sch
2025-09-17,Greensboro College,0,Guilford College,0,Sch
2025-09-17,Grove City College,0,Carnegie Mellon University,0,Sch
2025-09-17,Utica University,0,Hamilton College,0,Sch
2025-09-17,Hiram College,0,"University of Pittsburgh, Bradford",0,Sch
2025-09-17,Hobart and William Smith Colleges,0,State University of New York at Geneseo,0,Sch
2025-09-17,Hood College,0,Marymount University (Virginia),0,Sch
2025-09-17,University of Scranton,0,Ithaca College,0,Sch
2025-09-17,John Carroll University,0,Westminster College (Pennsylvania),0,Sch
2025-09-17,Kean University,0,John Jay College of Criminal Justice,0,Sch
2025-09-17,Johnson & Wales University (Providence),0,Brandeis University,0,Sch
2025-09-17,Mount St. Joseph University,0,Asbury University,0,Sch
2025-09-17,Notre Dame of Maryland University,0,Juniata College,0,Sch
2025-09-17,University of Mount Union,0,Kenyon College,0,Sch
2025-09-17,Lycoming College,0,King's College (Pennsylvania),0,Sch
2025-09-17,Eureka College,0,Knox College,0,Sch
2025-09-17,Occidental College,0,University of La Verne,0,Sch
2025-09-17,Lancaster Bible College,0,Lebanon Valley College,0,Sch
2025-09-17,Wartburg College,0,Augustana College (Illinois),0,Sch
2025-09-17,University of the Ozarks (Arkansas),0,Lyon College,0,Sch
2025-09-17,Illinois Institute of Technology,0,Aurora University,0,Sch
2025-09-17,St. Norbert College,0,Marian University (Wisconsin),0,Sch
2025-09-17,Marietta College,0,Chatham University,0,Sch
2025-09-17,Mary Baldwin University,0,Wilson College,0,Sch
2025-09-17,"University of Massachusetts, Dartmouth",0,Worcester Polytechnic Institute,0,Sch
2025-09-17,Penn State Harrisburg,0,McDaniel College,0,Sch
2025-09-17,Messiah University,0,Penn State Berks College,0,Sch
2025-09-17,Millikin University,0,Trine University,0,Sch
2025-09-17,Moravian University,0,Stockton University,0,Sch
2025-09-17,Susquehanna University,0,Muhlenberg College,0,Sch
2025-09-17,Norwich University,0,Plattsburgh State University of New York,0,Sch
2025-09-17,State University of New York at Oswego,0,Marywood University,0,Sch
2025-09-17,Benedictine University (Illinois),0,Concordia University Wisconsin,0,Sch
2025-09-17,Drew University,0,Ramapo College,0,Sch
2025-09-17,Randolph-Macon College,0,Stevenson University,0,Sch
2025-09-17,Meredith College,0,Randolph College,0,Sch
2025-09-17,Rose-Hulman Institute of Technology,0,Webster University,0,Sch
2025-09-17,"Rutgers, The State Univ. of New Jersey, Newark",0,Mount Saint Mary College (New York),0,Sch
2025-09-17,College of Saint Benedict,0,The College of St. Scholastica,0,Sch
2025-09-17,St. Mary's College of Maryland,0,Catholic University,0,Sch
2025-09-17,Salisbury University,0,Virginia Wesleyan University,0,Sch
2025-09-17,Spalding University,0,Franklin College,0,Sch
2025-09-17,Farmingdale State College,0,State University of New York at New Paltz,0,Sch
2025-09-17,State University of New York at Oneonta,0,Vassar College,0,Sch
2025-09-17,Hartwick College,0,State University of New York at Potsdam,0,Sch
2025-09-17,Thomas College,0,Salem State University,0,Sch
2025-09-17,Middlebury College,0,Union College (New York),0,Sch
2025-09-17,Wentworth Institute of Technology,0,U.S. Coast Guard Academy,0,Sch
2025-09-17,Bridgewater State University,0,Massachusetts Institute of Technology,0,Sch
2025-09-17,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Whittier College,0,Sch
2025-09-17,New York University,0,William Paterson University of New Jersey,0,Sch
2025-09-17,Luther College,0,University of Wisconsin-Eau Claire,0,Sch
2025-09-17,Buena Vista University,0,University of Wisconsin-River Falls,0,Sch
2025-09-17,Lawrence University,0,University of Wisconsin-Whitewater,0,Sch
2025-09-17,Houghton University,0,"Buffalo State, State University of New York",0,Sch
2025-09-17,Yeshiva University,0,State University of New York Maritime College,0,Sch
2025-09-17,Wheaton College (Massachusetts),0,Roger Williams University,0,Sch
2025-09-17,Russell Sage College,0,Western Connecticut State University,0,Sch
2025-09-17,Curry College,0,University of Massachusetts Boston,0,Sch
2025-09-17,Southern Virginia University,0,Bridgewater College (Virginia),0,Sch
2025-09-17,Saint Elizabeth University,0,Keystone College,0,Sch
2025-09-17,Centenary University (New Jersey),0,"Fairleigh Dickinson University, Florham",0,Sch
2025-09-17,Plymouth State University,0,Wellesley College,0,Sch
2025-09-17,Anna Maria College,0,Albertus Magnus College,0,Sch
2025-09-17,Anderson University (Indiana),0,Saint Mary's College (Indiana),0,Sch
2025-09-17,Cedar Crest College,0,Gwynedd Mercy University,0,Sch
2025-09-17,Agnes Scott College,0,Wesleyan College (Georgia),0,Sch
2025-09-17,Central College (Iowa),0,University of Wisconsin-Platteville,0,Sch
2025-09-17,Trinity College (Connecticut),0,Salve Regina University,0,Sch
2025-09-17,"University of Minnesota, Morris",0,Bethany Lutheran College,0,Sch
2025-09-17,Sweet Briar College,0,Trinity Washington University,0,Sch
2025-09-17,Emmanuel College (Massachusetts),0,University of Hartford,0,Sch
2025-09-17,Pennsylvania College of Technology,0,"Penn State University, Altoona",0,Sch
2025-09-17,"Purchase College, State University of New York",0,York College (New York),0,Sch
2025-09-17,Westminster College (Missouri),0,Illinois Wesleyan University,0,Sch
2025-09-17,Suffolk University,0,Lesley University,0,Sch
2025-09-17,Saint Joseph's College (Maine),0,Simmons University,0,Sch
2025-09-17,Wittenberg University,0,Transylvania University,0,Sch
2025-09-17,University of Northwestern-St. Paul,0,University of Wisconsin-Stout,0,Sch
2025-09-17,University of Wisconsin-Superior,0,North Central University,0,Sch
2025-09-18,Albion College,0,Ohio Northern University,0,Sch
2025-09-18,Covenant College,0,Greenville University,0,Sch
2025-09-18,Worcester State University,0,Keene State College,0,Sch
2025-09-18,State University of New York at Delhi,0,State University of New York at Morrisville,0,Sch
2025-09-18,University of Wisconsin-La Crosse,0,Simpson College,0,Sch
2025-09-18,Loras College,0,"University of California, Santa Cruz",0,Sch
2025-09-18,Immaculata University,0,Widener University,0,Sch
2025-09-18,Montclair State University,0,Stevens Institute of Technology,0,Sch
2025-09-18,Concordia University Texas,0,Hardin-Simmons University,0,Sch
2025-09-18,Texas Lutheran University,0,East Texas Baptist University,0,Sch
2025-09-19,Centre College,0,North Central College,0,Sch
2025-09-19,Ohio Wesleyan University,0,Hanover College,0,Sch
2025-09-19,Blackburn College,0,Maranatha Baptist University,0,Sch
2025-09-19,VTSU-Johnson,0,State University of New York at Canton,0,Sch
2025-09-19,Brevard College,0,Meredith College,0,Sch
2025-09-19,Saint Mary's College (Indiana),0,Wheaton College (Illinois),0,Sch
2025-09-19,Trinity Washington University,0,Sweet Briar College,0,Sch
2025-09-19,Centenary College (Louisiana),0,Millsaps College,0,Sch
2025-09-19,University of St. Thomas (Texas),0,Mississippi University for Women,0,Sch
2025-09-19,"St. Joseph's University, New York L.I.",0,U.S. Merchant Marine Academy,0,Sch
2025-09-20,California Lutheran University,0,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Sch
2025-09-20,Case Western Reserve University,0,Calvin University,0,Sch
2025-09-20,Carthage College,0,Knox College,0,Sch
2025-09-20,Vermont State University Castleton,0,Eastern Connecticut State University,0,Sch
2025-09-20,University of La Verne,0,Chapman University,0,Sch
2025-09-20,Hope College,0,University of Chicago,0,Sch
2025-09-20,Kean University,0,Albright College,0,Sch
2025-09-20,Washington and Lee University,0,Christopher Newport University,0,Sch
2025-09-20,Clarkson University,0,Rochester Institute of Technology,0,Sch
2025-09-20,Ripon College,0,Coe College,0,Sch
2025-09-20,Connecticut College,0,Colby College,0,Sch
2025-09-20,Russell Sage College,0,Alfred University,0,Sch
2025-09-20,The College of New Jersey,0,Penn State Harrisburg,0,Sch
2025-09-20,St. Catherine University,0,"Concordia College, Moorhead",0,Sch
2025-09-20,Alfred State College,0,Thiel College,0,Sch
2025-09-20,University of Wisconsin-Whitewater,0,Cornell College,0,Sch
2025-09-20,St. Lawrence University,0,State University of New York at Cortland,0,Sch
2025-09-20,Covenant College,0,Belhaven University,0,Sch
2025-09-20,Crown College (Minnesota),0,University of Wisconsin-Superior,0,Sch
2025-09-20,Alma College,0,Bluffton University,0,Sch
2025-09-20,Lycoming College,0,Alvernia University,0,Sch
2025-09-20,Dean College,0,Elms College,0,Sch
2025-09-20,Cedar Crest College,0,Delaware Valley University,0,Sch
2025-09-20,Denison University,0,Rose-Hulman Institute of Technology,0,Sch
2025-09-20,Rhodes College,0,DePauw University,0,Sch
2025-09-20,Ursinus College,0,Dickinson College,0,Sch
2025-09-20,Middlebury College,0,Amherst College,0,Sch
2025-09-20,East Texas Baptist University,0,University of the Ozarks (Arkansas),0,Sch
2025-09-20,Aurora University,0,Edgewood University,0,Sch
2025-09-20,Elizabethtown College,0,Penn State Berks College,0,Sch
2025-09-20,The University of Olivet,0,Elmhurst University,0,Sch
2025-09-20,Framingham State University,0,Fitchburg State University,0,Sch
2025-09-20,Otterbein University,0,Franciscan University of Steubenville,0,Sch
2025-09-20,Franklin & Marshall College,0,Muhlenberg College,0,Sch
2025-09-20,Geneva College,0,Heidelberg University,0,Sch
2025-09-20,Gettysburg College,0,Haverford College,0,Sch
2025-09-20,Grinnell College,0,Westminster College (Missouri),0,Sch
2025-09-20,Grove City College,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-09-20,Averett University,0,Guilford College,0,Sch
2025-09-20,Tufts University,0,Hamilton College,0,Sch
2025-09-20,Carleton College,0,Hamline University,0,Sch
2025-09-20,Hardin-Simmons University,0,Texas Lutheran University,0,Sch
2025-09-20,Hendrix College,0,Webster University,0,Sch
2025-09-20,State University of New York at Cobleskill,0,Hilbert College,0,Sch
2025-09-20,Oberlin College,0,Hiram College,0,Sch
2025-09-20,Hobart and William Smith Colleges,0,University of Rochester,0,Sch
2025-09-20,"Rutgers, The State Univ. of New Jersey, Camden",0,Hood College,0,Sch
2025-09-20,Asbury University,0,Huntingdon College,0,Sch
2025-09-20,Johns Hopkins University,0,Swarthmore College,0,Sch
2025-09-20,Johnson & Wales University (Providence),0,Roger Williams University,0,Sch
2025-09-20,Keene State College,0,"University of Massachusetts, Dartmouth",0,Sch
2025-09-20,North Park University,0,Lake Forest College,0,Sch
2025-09-20,Loras College,0,Lawrence University,0,Sch
2025-09-20,Stevenson University,0,Lebanon Valley College,0,Sch
2025-09-20,University of Puget Sound,0,Lewis & Clark College,0,Sch
2025-09-20,University of Maine at Presque Isle,0,"University of Maine, Farmington",0,Sch
2025-09-20,Eureka College,0,Maranatha Baptist University,0,Sch
2025-09-20,Mount St. Joseph University,0,Marietta College,0,Sch
2025-09-20,Martin Luther College,0,North Central University,0,Sch
2025-09-20,William Peace University,0,Mary Baldwin University,0,Sch
2025-09-20,Washington University in St. Louis,0,University of Mary Hardin-Baylor,0,Sch
2025-09-20,Methodist University,0,University of Mary Washington,0,Sch
2025-09-20,Bryn Mawr College,0,McDaniel College,0,Sch
2025-09-20,Messiah University,0,Misericordia University,0,Sch
2025-09-20,Springfield College,0,Babson College,0,Sch
2025-09-20,LeTourneau University,0,Mississippi University for Women,0,Sch
2025-09-20,"Rutgers, The State Univ. of New Jersey, Newark",0,Moravian University,0,Sch
2025-09-20,Mount Holyoke College,0,Salve Regina University,0,Sch
2025-09-20,Chatham University,0,Muskingum University,0,Sch
2025-09-20,Nazareth University,0,Hartwick College,0,Sch
2025-09-20,Regis College (Massachusetts),0,New England College,0,Sch
2025-09-20,Pomona-Pitzer Colleges,0,Occidental College,0,Sch
2025-09-20,Pacific Lutheran University,0,George Fox University,0,Sch
2025-09-20,Benedictine University (Illinois),0,Lakeland University,0,Sch
2025-09-20,Plattsburgh State University of New York,0,The State University of New York at Fredonia,0,Sch
2025-09-20,U.S. Merchant Marine Academy,0,"Purchase College, State University of New York",0,Sch
2025-09-20,Marywood University,0,Ramapo College,0,Sch
2025-09-20,Salisbury University,0,Randolph-Macon College,0,Sch
2025-09-20,Randolph College,0,Salem College (North Carolina),0,Sch
